,Doctor's Name,speciality,link
2557,"Dr. Andrew Blank, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2558,"Dr. Samuel Schwarz, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2559,"Dr. Jonathan Erber, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2560,"Dr. Andrew Blank, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2561,"Dr. Myron D. Goldberg, MD, FACP",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2562,"Dr. James Palma, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2563,"Dr. Scott Silver, MD",Internist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2564,"Dr. Michael Ammirati, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2565,"Dr. Bruce Yaffe, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2566,"Dr. Alexander Shapsis, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2567,"Dr. Eric Morgenstern, MD, FACG",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2568,"Dr. Merajur Rahman, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2569,"Dr. Syra Hanif, MD",Family Physician,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2570,"Dr. Sam Weissman, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2571,"Dr. Anthony Ng, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2572,"Dr. Alexander Brun, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2573,"Dr. Steven Rogers, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2574,"Dr. Todd Linden, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2575,"Dr. Yulya Timashpolsky, MD",Internist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2576,"Dr. Jahnavi Naik, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2577,"Dr. Max Pitman, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2578,"Dr. Zobidatte Moussa, MD",Internist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2579,"Dr. Charles Friedlander, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2580,"Dr. Prateek Chapalamadugu, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2581,"Dr. Prateek Chapalamadugu, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2582,"Dr. Rene Eng, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2583,"Dr. Kevin Tin, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2584,"Dr. Jessica Kimmel, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2585,"Dr. Neelima Tangirala, MD",Internist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2586,"Dr. Michael Glick, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2587,"Dr. Shirin Peters, MD",Internist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2588,"Dr. Arlene Garcia, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2589,"Dr. Zobidatte Moussa, MD",Internist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2590,"Dr. Christina Jones, MD",Family Physician,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2591,"Dr. Christina Jones, MD",Family Physician,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2592,"Dr. Alexander Shapsis, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2593,"Dr. Adjoa Duker, MD, MPH",Family Physician,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2594,"Dr. Ugonna Iroku, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2595,"Dr. Timothy Wong, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2596,"Dr. Konstantin Peysin, DO",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2597,"Dr. Konstantin Peysin, DO",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2598,"Dr. Neil Brodsky, MD, FACP, AGAF",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2599,"Beata Kombel, NP, MSN",Adult Nurse Practitioner,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2600,"Dr. Steven Tawil, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2601,"Dr. Shirin Peters, MD",Internist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2602,"Dr. Neelima Tangirala, MD",Internist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2603,"Dr. Christina Jones, MD",Family Physician,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2604,"Dr. Lada Galilova, DO",Primary Care Doctor,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2605,"Dr. Scott Silver, MD",Internist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2606,"Dr. Yevgenia Pashinsky, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2607,"Dr. Natan Krohn, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2608,"Carli Johnston, PA",Physician Assistant,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2609,"Dr. Jyoti Kini, MD",Internist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2610,"Dr. Lawrence Herman, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2611,"Dr. Igor Grosman, DO",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2612,"Dr. Igor Grosman, DO",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2613,"Dr. Yulya Timashpolsky, MD",Internist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2614,"Dr. Laura Frado, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2615,"Dr. Prateek Chapalamadugu, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2616,"Dr. Prateek Chapalamadugu, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2617,"Dr. Oleg Katcher, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2618,"Dr. Donald Palmadessa, MD",Gastroenterologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2619,"Dr. Andrew Farber, DO",Hand Surgeon,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2620,"Dr. Salil Gupta, MD",Hand Surgeon,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2621,"Dr. Mark Mohrmann, MD",Hand Surgeon,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2622,"Dr. Steven Glickel, MD",Hand Surgeon,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2623,"Dr. Steven Glickel, MD",Hand Surgeon,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2624,"Dr. Aleksey Lazarev, MD",Orthopedic Surgeon,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2625,"Dr. Mark Mohrmann, MD",Hand Surgeon,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2626,"Dr. Daniel Seigerman, MD",Hand Surgeon,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2627,"Dr. Imran Ashraf, MD",Orthopedic Surgeon,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2628,"Dr. Bradley Horak, MD",Hand Surgeon,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2629,"Dr. Roman Isaac, MD",Orthopedic Surgeon,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2630,"Dr. Louis Catalano, MD",Hand Surgeon,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2631,"Dr. Jaehon Kim, MD",Hand Surgeon,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2632,"Dr. Michael Hausman, MD",Hand Surgeon,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2633,"Dr. Daniel Seigerman, MD",Hand Surgeon,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2634,"Dr. Sean Lager, MD",Orthopedic Surgeon,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2635,"Dr. Jeffrey Yormak, MD, FAAOS",Orthopedic Surgeon,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2636,"Dr. Marco Yeung, MD",Orthopedic Surgeon,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2637,"Dr. Louis Catalano, MD",Hand Surgeon,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
2638,"Dr. Marco Yeung, MD",Orthopedic Surgeon,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
